Fecha,D_Close,SMA 200,SMA 50,SMA 20,Upper,Lower,%D,%W,%YoY,Location 50 en %,Location 50 Level,MAE 20 (Location 20),MAE 50 (Location),MAE 200 (Location),CP,INT,LT,Percentil %D,Percentil %W,Percentil %W2,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,YoY,SMA20,SMA50,SMA200,SD20,Lower20,Higher20,SD50,Lower50,Higher50,SD200,Lower200,Higher200
2022-10-25,7.8451,7.869861904761905,7.806592156862744,7.727717164179102,7.8920329143773555,7.847690895146454,3.3152693656357535e-4,-9.805419722901387e-4,0.014959609184576506,0.004934015043093396,-0.0385178431372557,0.001237595238095235,0.00316348739495802,0.003943749634182136,CP-,I+,B+,0.727,0.304,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.871210000000003,7.810420000000001,7.728558000000005,0.022203529828432697,7.84900647017157,7.893413529828436,0.06045081657421841,7.749969183425782,7.870870816574219,0.061962023837104876,7.6665959761629,7.79052002383711
2022-10-24,7.8425,7.869839047619047,7.8044650980392145,7.727046965174125,7.892030635380368,7.847647459857726,-7.39013544334366e-4,-0.0019344082874123147,0.014204721802644427,0.00487091703060296,-0.03801490196078561,0.001367952380952353,0.0032686974789916333,0.0038709066432544683,CP-,I+,B+,0.149,0.194,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.871245000000004,7.808048,7.727855000000005,0.022160716191162697,7.849084283808841,7.893405716191166,0.06138192660943218,7.746666073390569,7.869429926609432,0.06142843591280401,7.666426564087201,7.789283435912809
2022-10-21,7.8483,7.8689552380952374,7.802171176470587,7.726339950248752,7.891531370222821,7.846379105967654,-4.202965000764669e-4,-0.0018060413354530347,0.015338141595782506,0.005913587703453101,-0.046138823529412676,0.0010322619047618887,0.0033392030812325222,0.003791561311091751,CP-,I+,B+,0.256,0.203,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.871230000000002,7.805878,7.727145000000005,0.022181288937917164,7.8490487110620855,7.893411288937919,0.06205330588637946,7.743824694113621,7.867931305886379,0.06091517683504024,7.666229823164964,7.788060176835045
2022-10-20,7.8516,7.867158571428571,7.799836078431371,7.725630547263679,7.891198557301892,7.84311858555525,0,-0.0018560423075945076,0.016047756342234765,0.006632693437197622,-0.05173392156862899,7.794285714285643e-4,0.0033661246498600137,0.0037102765583846065,CP-,I+,B+,0.492,0.2,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.870915000000004,7.803592,7.726442500000004,0.022565466746196132,7.848349533253807,7.8934804667462,0.06256189699091648,7.741030103009083,7.866153896990917,0.060318171830842794,7.666124328169161,7.786760671830846
2022-10-19,7.8516,7.864746190476191,7.79737,7.724917860696514,7.891608762089575,7.837883618862806,-1.5281173594128283e-4,-0.0030600454562769164,0.016047756342234765,0.0069510617041386785,-0.054199999999999804,6.588095238095448e-4,0.003368809523809535,0.0036226069651743133,CP-,I+,B+,0.401,0.115,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.869825000000004,7.801185999999999,7.725715500000004,0.024026758657358444,7.845798241342646,7.893851758657362,0.0629897108863902,7.738196289113608,7.864175710886389,0.05967490411096836,7.666040595889036,7.785390404110973
2022-10-18,7.8528,7.862227619047618,7.7949609803921565,7.724212686567159,7.892868205719204,7.831587032376032,-6.235921452842907e-4,-0.002907678047665563,0.01585734854472798,0.007413638086606122,-0.05778901960784388,4.738809523809007e-4,0.0033633319327730947,0.003537414691249863,CP-,I+,B+,0.178,0.121,0.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.867935000000005,7.798803999999999,7.725002500000005,0.026855976008486927,7.841079023991518,7.894790976008491,0.06329554570522677,7.735508454294772,7.862099545705226,0.05901147868706708,7.665991021312938,7.784013978687072
2022-10-17,7.8577,7.859302857142857,7.792523529411764,7.723495024875618,7.893253716755259,7.825351997530454,-6.104928457868475e-4,-0.002399512480004029,0.016324191906584407,0.008361408257839986,-0.06515647058823593,8.11428571428241e-5,0.0033389663865546204,0.0034514252268073252,CP-,I+,B+,0.181,0.155,0.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.865340000000005,7.796263999999999,7.724280000000006,0.03063672374953407,7.834703276250471,7.8959767237495395,0.06363181966178078,7.732632180338218,7.85989581966178,0.058319469326397026,7.665960530673608,7.782599469326403
2022-10-14,7.8625,7.856128095238094,7.789989803921568,7.722777164179099,7.893164926778147,7.8190912636980405,-4.703668861711918e-4,-0.0039020435052513625,0.017287043062993446,0.009310692042487608,-0.07253019607843214,3.1959523809530486e-4,0.0033069145658263023,0.0033606319871234192,CP+,I+,B+,0.229,0.077,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.862450000000005,7.793707999999998,7.723546500000006,0.033943102547149655,7.828506897452856,7.8963931025471545,0.06368041328960339,7.730027586710395,7.857388413289601,0.05755044968586454,7.665996050314141,7.78109694968587
2022-10-13,7.8662,7.852775714285714,7.7873754901960766,7.72202756218905,7.892359307723826,7.813192120847603,-0.001206241984839429,-0.004606079011970632,0.017393171291955056,0.010128509907249566,-0.07887450980392341,6.737142857142775e-4,0.003270011204481893,0.003267396400351341,CP+,I+,B+,0.07,0.052,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.859140000000005,7.791125999999998,7.722801000000007,0.03702577196323783,7.822114228036767,7.896165771963243,0.06345107969361685,7.727674920306382,7.854577079693615,0.056700860105323075,7.6661001398946835,7.77950186010533
2022-10-12,7.8757,7.848646190476191,7.784488823529411,7.7212402487562155,7.890081696033496,7.807210684918886,0,-0.004625709338624717,0.018983099969206885,0.011717041226251576,-0.09121117647058874,0.0013526904761904657,0.0032078683473389714,0.003162428738659795,CP+,I+,B+,0.492,0.052,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.8556200000000045,7.788467999999998,7.722061000000007,0.03957773962323033,7.816042260376774,7.895197739623235,0.06302419826818063,7.725443801731817,7.851492198268179,0.05577822632226926,7.666282773677738,7.777839226322277
2022-10-11,7.8757,7.8444576190476205,7.78162137254902,7.72046124378109,7.887738023179769,7.801177214915472,-1.1426249904777919e-4,-0.004285931020531986,0.018983099969206885,0.012089849010497726,-0.09407862745097972,0.0015621190476189817,0.0031418123249300047,0.003058006438396532,CP+,I+,B+,0.418,0.062,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.851625000000006,7.785611999999998,7.721260500000007,0.04143325482342853,7.810191745176577,7.893058254823434,0.06222096450947863,7.723391035490519,7.847832964509476,0.054700625975950254,7.666559874024056,7.775961125975957
2022-10-10,7.8766,7.840660476190477,7.7788747058823535,7.719677661691539,7.885312503488709,7.796008448892245,-0.0021157183940810897,-0.0027853037247107526,0.018798956964435343,0.012565479945798822,-0.09774529411764643,0.0017979761904761472,0.0030892885154061743,0.0029598522095407366,CP+,I+,B+,0.016,0.129,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.847290000000005,7.7826679999999975,7.720469000000006,0.043276356739351166,7.804013643260654,7.890566356739357,0.06134771236358287,7.721320287636415,7.84401571236358,0.053588680449902934,7.666880319550103,7.774057680449909
2022-10-07,7.8933,7.835212380952382,7.775767058823528,7.718810895522383,7.879330013812844,7.79109474809192,-0.0011768278794320741,0.0012177023478823212,0.020845404130281908,0.015120429957203557,-0.11757294117647188,0.002906380952380916,0.002972266106442678,0.002847808165057275,CP+,I+,B+,0.073,0.731,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.842845000000006,7.7797259999999975,7.719681500000006,0.04465113277280592,7.7981938672272,7.887496132772812,0.06026885278754302,7.719457147212454,7.839994852787541,0.0524274344898349,7.667254065510171,7.772108934489841
2022-10-06,7.9026,7.8283466666666675,7.772416274509803,7.717898656716414,7.871595573571017,7.785097759762318,-0.0012259393602366275,0.0050618100422241685,0.022175197512404266,0.016749453566601083,-0.13018372549019652,0.0037126666666666085,0.0027965196078432175,0.0027258808896694743,CP+,I+,B+,0.068,0.952,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.8380250000000045,7.776589999999996,7.718810500000006,0.04411786694991647,7.793907133050088,7.882142866949921,0.05828538252706704,7.7183046174729295,7.834875382527063,0.050954890285132094,7.6678556097148745,7.769765390285138
2022-10-05,7.9123,7.82097619047619,7.768808431372547,7.716964029850742,7.862820045822742,7.779132335129638,3.413573379185131e-4,0.007294716740929408,0.02367869835729186,0.018474077446403954,-0.14352156862745247,0.004567690476190478,0.0026083879551821454,0.002592220076090257,CP+,I+,B+,0.73,0.984,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.831840000000004,7.773233999999997,7.717893000000007,0.043250852136418334,7.788589147863585,7.875090852136423,0.05565323618586063,7.717580763814136,7.8288872361858575,0.04925254936645897,7.668640450633548,7.767145549366466
2022-10-04,7.9096,7.812950000000001,7.765243137254901,7.716002089552235,7.8521786208989255,7.773721379101076,0.0013926518623552653,0.00813173927451638,0.0232446522939993,0.018593991223839725,-0.14438686274509926,0.004833999999999961,0.0023853431372550028,0.0024620523851332623,CP+,I+,B+,0.938,0.992,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.824145000000004,7.769621999999996,7.716927500000008,0.041850265357896134,7.782294734642108,7.8659952653579,0.05219669349915663,7.717425306500839,7.821818693499152,0.047275419832633524,7.669652080167374,7.764202919832641
2022-10-03,7.8986,7.8055271428571436,7.761948235294117,7.715095223880595,7.843200842530859,7.767853443183428,0.0018899755191090772,0.0071918594272015746,0.021318413331798958,0.017600190128130425,-0.13661176470588288,0.0046516428571428126,0.0021789453781513313,0.002342650570676108,CP+,I+,B+,0.966,0.984,0.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.816545000000003,7.765995999999996,7.716002000000008,0.039234738568344224,7.777310261431659,7.855779738568347,0.04843605487903509,7.717559945120961,7.814432054879031,0.04525313721876864,7.670748862781239,7.761255137218776
2022-09-30,7.8837,7.798723333333335,7.758919999999999,7.714272288557211,7.834779455008623,7.762667211658047,0.002658086177951935,0.005317521040550943,0.019399636652809527,0.016079557464183304,-0.12476000000000109,0.004247833333333251,0.001990166666666804,0.0022323855721393835,CP+,I+,B+,0.988,0.956,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.808670000000004,7.762579999999996,7.715090500000008,0.03767348781584371,7.77099651218416,7.846343487815847,0.044777951024574394,7.717802048975422,7.807357951024571,0.043352785142920645,7.671737714857087,7.758443285142929
2022-09-29,7.8628,7.79278761904762,7.756349411764705,7.713565721393033,7.828259778757365,7.757315459337875,9.929980903882196e-4,0.004214667041303688,0.0164959328993024,0.013729472794736648,-0.10649058823529511,0.0035026190476190157,0.0018219103641457402,0.0021391845185835924,CP+,I+,B+,0.894,0.925,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.801620000000004,7.759515999999996,7.714253500000008,0.03605188658469602,7.765568113415308,7.8376718865847,0.04143789235046804,7.718078107649528,7.800953892350464,0.041664218741827304,7.672589281258181,7.755917718741835
2022-09-28,7.855,7.786881904761906,7.753857647058823,7.7128825373134315,7.821653298975056,7.752110510548755,0.0011726019016544686,0.005272722618956394,0.015942057102208418,0.013045423006901027,-0.10115235294117664,0.0034064047619047242,0.0016512128851541076,0.0020487554872695934,CP+,I+,B+,0.922,0.955,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.795520000000005,7.7568439999999965,7.713531000000007,0.03547193998523035,7.760048060014775,7.8309919399852355,0.038869835952043505,7.717974164047953,7.79571383595204,0.04030607943221443,7.673224920567792,7.753837079432222
2022-09-27,7.8458,7.781438571428572,7.75161862745098,7.712267213930346,7.815934652533227,7.746942490323916,4.590548570553299e-4,0.005755746131856476,0.014614426654355528,0.01214731749257696,-0.09416137254902068,0.0032170714285714385,0.0014909971988795955,0.0019675706760316825,CP+,I+,B+,0.779,0.962,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.789680000000006,7.7543779999999956,7.712860000000007,0.034771821622505764,7.7549081783775,7.824451821622512,0.036344694978238855,7.718033305021756,7.790722694978235,0.0390361731483806,7.673823826851627,7.7518961731483875
2022-09-26,7.8422,7.776271904761904,7.7495280392156864,7.711682437810943,7.8097990473050025,7.7427447622188055,2.5503698036333233e-5,0.005423146450595606,0.013607517222660181,0.011955819801600535,-0.09265196078431348,0.0032954047619047967,0.0013371932773108774,0.0018922800702371844,CP+,I+,B+,0.557,0.958,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.783940000000006,7.7520199999999955,7.712219500000007,0.034494429756273974,7.749445570243732,7.818434429756279,0.03404408906109836,7.717975910938897,7.786064089061094,0.03787768425567835,7.674341815744328,7.750097184255686
2022-09-23,7.842,7.771119523809524,7.747435098039216,7.711094079601988,7.802513370587616,7.739725677031433,0.0015581496334515776,0.00586175493503327,0.014036426174605099,0.012205962459074583,-0.09456490196078349,0.0035440238095237665,0.001184221288515408,0.0018170509218613962,CP+,I+,B+,0.95,0.964,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.7784050000000065,7.749807999999996,7.711619000000006,0.033521752168122816,7.744883247831884,7.811926752168129,0.03156816298560483,7.718239837014392,7.781376162985601,0.036741638217347786,7.6748773617826584,7.7483606382173535
2022-09-22,7.8298,7.766394761904761,7.745647647058823,7.710574179104475,7.795934096537184,7.736855427272337,0.0020476592694975704,0.004361322763539288,0.012634407906819245,0.010858014303440687,-0.0841023529411764,0.0031677619047619566,0.0010373557422968637,0.0017536733977174368,CP+,I+,B+,0.971,0.932,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.772990000000005,7.7476799999999955,7.711032000000006,0.03138740780027954,7.741602592199726,7.804377407800285,0.028680854739205848,7.718999145260789,7.776360854739202,0.035567194189485375,7.67546480581052,7.746599194189491
2022-09-21,7.8138,7.762314285714284,7.7442052941176485,7.7101307462686535,7.790936935537365,7.733691635891203,0.0016536553474597593,0.0023089355806973355,0.011018699182784086,0.008991846579176385,-0.06963470588235143,0.0025762857142857865,9.054495798317852e-4,0.0017037273924497497,CP+,I+,B+,0.955,0.83,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.768190000000006,7.745789999999996,7.710501500000006,0.029527772832048348,7.738662227167958,7.797717772832054,0.026161954383089506,7.719628045616907,7.771951954383085,0.03456393024701622,7.675937569752989,7.745065430247022
2022-09-20,7.8009,7.758802380952382,7.7430835294117655,7.709766019900495,7.787112053183654,7.730492708721109,1.2820677188174479e-4,0.0015277956091925837,0.009066308619266827,0.007468145005614779,-0.057826470588234535,0.0021053809523809085,7.859425770308182e-4,0.0016658754755635385,CP+,I+,B+,0.632,0.769,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.764025000000006,7.744285999999996,7.710058500000007,0.028616536901073946,7.735408463098932,7.792641536901081,0.024265193094602965,7.720020806905393,7.768551193094599,0.03379249459874234,7.676266005401264,7.743850994598749
2022-09-19,7.7999,7.755370952380953,7.742049411764709,7.709430597014924,7.7830044571161,7.727737447645806,4.617575003527108e-4,0.0015665729291061137,0.008682585170548096,0.007467091097021735,-0.057810588235290616,0.0022244523809523465,6.660770308121843e-4,0.0016309407374892615,CP+,I+,B+,0.781,0.772,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.7603900000000055,7.743073999999996,7.709677500000007,0.028301588201668827,7.732088411798337,7.788691588201674,0.022851997724487875,7.7202220022755075,7.765925997724484,0.03318728405375049,7.676490215946257,7.742864784053757
2022-09-16,7.7963,7.752260952380954,7.7410754901960805,7.7090939800995,7.778967206778518,7.725554697983391,6.413709946384571e-5,-7.695366107052237e-5,0.008797570478257022,0.007128791067056476,-0.055184509803919646,0.002199952380952297,5.592731092436854e-4,0.0015990755048290062,CP+,I+,B+,0.582,0.497,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.756755000000005,7.741949999999996,7.7093160000000065,0.02762044389673398,7.729134556103271,7.78437544389674,0.02133144894951379,7.720618551050482,7.76328144894951,0.03258793660329388,7.6767280633967125,7.7419039366033005
2022-09-15,7.7958,7.749054285714289,7.74017235294118,7.708774825870645,7.774220172874867,7.723888398553711,0,0.0021725436758410765,0.008831978880894376,0.007193334272157799,-0.05567764705882006,0.002339785714285547,4.4409663865545567e-4,0.0015698763535267446,CP+,I+,B+,0.494,0.824,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.753330000000005,7.740965999999997,7.708996500000008,0.02669009475244956,7.726639905247556,7.780020094752455,0.01985698468590652,7.72110901531409,7.760822984685904,0.032039469028498906,7.676957030971509,7.741035969028506
2022-09-14,7.7958,7.745751428571431,7.7393284313725506,7.7084385074626836,7.768895094176334,7.722607762966528,8.730260623956987e-4,0.00482058156320897,0.008831978880894376,0.007303161912386397,-0.05652156862744917,0.0025049285714284332,3.2114985994402545e-4,0.00154449619549335,CP+,I+,B+,0.876,0.945,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.7500900000000055,7.739981999999997,7.708660500000007,0.0251519989788402,7.724938001021165,7.775241998978846,0.018237242563680794,7.721744757436316,7.758219242563678,0.03147191920174564,7.677188580798261,7.740132419201752
2022-09-13,7.789,7.7431333333333345,7.738683333333334,7.708136069651739,7.76441387027749,7.721852796389179,1.6692990228173166e-4,0.0040476436011136485,0.0077486482884789876,0.006499382969971031,-0.050296666666665324,0.0022923333333332518,2.2250000000001435e-4,0.0015273631840797552,CP+,I+,B+,0.642,0.923,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.746725000000005,7.739061999999997,7.708340000000006,0.023135865868250612,7.723589134131754,7.769860865868256,0.01643520226432847,7.722626797735669,7.755497202264325,0.030901272517747234,7.677438727482259,7.739241272517753
2022-09-12,7.7877,7.740574285714287,7.738062549019609,7.707881343283581,7.759215934077139,7.721932637351435,-0.001179956136413196,0.00601981630517634,0.007437016914071393,0.00641988232399151,-0.04967745098039167,0.002358285714285646,1.2558683473393729e-4,0.0015090602868014003,CP+,I+,B+,0.074,0.968,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.743600000000005,7.738337999999996,7.708036000000006,0.02127100819128434,7.722328991808721,7.76487100819129,0.014917732086756523,7.72342026791324,7.753255732086752,0.03039875202410645,7.6776372479759,7.738434752024112
2022-09-09,7.7969,7.737452380952383,7.737262549019609,7.707552587064675,7.750669678590028,7.7242350833147375,0.002313951844091111,0.007000142069303994,0.008782507439513587,0.007705238203134933,-0.05961745098039106,0.002971380952380853,9.491596638699917e-6,0.0014854980977466957,CP+,I+,B+,0.983,0.981,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.7409150000000055,7.7377059999999975,7.707738500000006,0.01863757593792997,7.722277424062075,7.759552575937936,0.013373220423286081,7.724332779576711,7.751079220423284,0.029902292608867502,7.677836207391138,7.7376407926088735
2022-09-08,7.7789,7.735240476190478,7.736855882352943,7.707320049751242,7.744279328164042,7.726201624216914,0.002642297380903269,0.004921971889210397,0.00614245211758746,0.005438141576738443,-0.04207411764705693,0.0021844761904760814,-8.077030812323472e-5,0.001476791630085028,CP+,I+,B+,0.988,0.949,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.7377700000000065,7.736889999999997,7.707436500000005,0.013209848797891638,7.724560151202115,7.750979848797898,0.01065643908055365,7.726233560919444,7.74754643908055,0.02929613859252037,7.678140361407485,7.7367326385925255
2022-09-07,7.7584,7.733687142857143,7.736882941176471,7.707181542288555,7.7409279717388895,7.726446313975396,1.0312467773543332e-4,0.002610426197306781,0.003115981754052033,0.002783686787983714,-0.02153705882352952,0.0012366428571428667,-1.597899159663907e-4,0.0014850699443957893,CP+,I+,B+,0.621,0.853,0.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.735390000000007,7.736433999999997,7.707196000000006,0.009039090545776016,7.726350909454231,7.744429090545783,0.009212028737980986,7.727221971262017,7.745646028737978,0.02890129944393053,7.6782947005560755,7.736097299443936
2022-09-06,7.7576,7.732370000000001,7.736814117647059,7.707051890547259,7.737309486868727,7.727430513131275,0.002131480022218968,0.0034406933126374106,0.0036653116355855886,0.002680157754552252,-0.020735882352941104,0.0012589999999999435,-2.222058823528883e-4,0.001488111354990007,CP+,I+,B+,0.976,0.897,0.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.734095000000006,7.736429999999997,7.707065000000005,0.0072465944814752775,7.726848405518531,7.741341594481481,0.009202334442068147,7.727227665557929,7.745632334442065,0.02872689414531584,7.67833810585469,7.735791894145321
2022-09-05,7.7411,7.732002857142858,7.737163529411764,7.707020796019898,7.736535619139233,7.727470095146482,-2.066462603483865e-4,0.001241673672637944,0.0011575076983962873,5.061894547463373e-4,-0.003916470588236187,4.538571428571281e-4,-2.580336134453187e-4,0.0015071366695933008,CP+,I+,B+,0.37,0.735,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.732505000000006,7.736473999999996,7.706930000000007,0.004939153453994518,7.727565846546011,7.737444153454001,0.009310249125319397,7.727163750874676,7.7457842491253155,0.028551119630599506,7.678378880369407,7.735481119630607
2022-09-02,7.7427,7.731556190476191,7.737327450980391,7.706964875621887,7.735344217180926,7.727768163771455,2.454526663910883e-4,0.001163737926219044,0.0011029007712548555,6.917826670151423e-4,-0.005352549019608688,5.561904761904657e-4,-2.885630252100313e-4,0.0015181287679252088,CP+,I+,B+,0.684,0.729,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.731945000000006,7.736731999999996,7.706882000000007,0.0045314660111852026,7.727413533988821,7.736476466011191,0.009614815098989432,7.727117184901007,7.746346815098986,0.028501410985084644,7.678380589014923,7.735383410985092
2022-09-01,7.7408,7.731180952380955,7.737457843137254,7.706918407960195,7.734310659614614,7.728051245147295,3.359954511386043e-4,9.05117794615995e-4,0.001293527189941468,4.319450820284842e-4,-0.0033421568627458598,4.809523809522709e-4,-3.138445378149779e-4,0.0015269717588529464,CP+,I+,B+,0.73,0.692,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.731480000000005,7.7370559999999955,7.706842500000007,0.0037855125495972145,7.727694487450408,7.735265512549602,0.010081649524897051,7.726974350475098,7.747137649524893,0.02845696113316869,7.678385538866838,7.735299461133176
2022-08-31,7.7382,7.7307185714285716,7.737683333333332,7.70687373134328,7.733410652359161,7.7280264904979825,9.313154831198656e-4,9.96054588965789e-4,0.0011151978699979193,6.548040864964444e-5,-5.066666666682096e-4,3.735714285714398e-4,-3.482380952380293e-4,0.0015404800995026057,CP+,I+,B+,0.883,0.706,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.731105000000005,7.737259999999996,7.706795500000006,0.0031280521936687153,7.7279769478063365,7.734233052193673,0.0102605644909756,7.72699943550902,7.747520564490971,0.028408315538034683,7.678387184461972,7.735203815538041
2022-08-30,7.731,7.730645714285712,7.737879999999998,7.706845920398006,7.733388005874493,7.727903422696932,-6.467050378322625e-5,3.623094640408109e-4,4.490444541069838e-4,-8.90424767507072e-4,0.00688999999999762,1.7214285714395317e-5,-3.617142857142763e-4,0.0015517039800995835,CP+,I-,B+,0.454,0.614,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.730840000000005,7.7374439999999955,7.7067620000000066,0.0026890420912326508,7.728150957908772,7.733529042091238,0.01035977621695112,7.727084223783044,7.747803776216947,0.02837502716887106,7.678386972831135,7.735137027168878
2022-08-29,7.7315,7.73088714285714,7.738056274509802,7.706853432835817,7.733636744694345,7.728137541019936,-2.844692708535712e-4,5.564758256548785e-4,-4.138757001936888e-5,-8.511536070754688e-4,0.0065862745098019815,2.9142857142971935e-5,-3.58456582633071e-4,0.0015601420836992563,CP+,I-,B+,0.328,0.647,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.730715000000005,7.737817999999996,7.706753000000007,0.0027388578103404457,7.7279761421896644,7.733453857810346,0.010459458955063256,7.727358541044933,7.74827745895506,0.028367585206574442,7.678385414793433,7.735120585206581
2022-08-26,7.7337,7.730942857142854,7.738158431372548,7.7068395024875604,7.733925335580594,7.727960378705115,-1.293025420878724e-5,7.634773156655061e-4,1.448420704137643e-4,-5.787464048799207e-4,0.004478431372548108,1.368571428572718e-4,-3.6077871148467724e-4,0.0015659464442493664,CP+,I-,B+,0.487,0.672,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.730615000000005,7.738007999999996,7.706722500000007,0.002745191969128601,7.727869808030876,7.733360191969133,0.010428587866914625,7.727579412133082,7.748436587866911,0.02834411381025066,7.678378386189756,7.7350666138102575
2022-08-25,7.7338,7.73084333333333,7.7382576470588225,7.70683502487562,7.733890903547538,7.727795763119122,4.26880538128227e-4,3.621782434355403e-4,1.383728644346327e-4,-5.760530680336257e-4,0.0044576470588229,1.4783333333348025e-4,-3.7071568627462527e-4,0.0015711311091601398,CP+,I-,B+,0.766,0.616,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.730755000000005,7.738143999999997,7.706719000000006,0.002972766742491448,7.727782233257513,7.733727766742496,0.010415591922787707,7.727728408077209,7.748559591922784,0.028340808849275204,7.67837819115073,7.7350598088492815
2022-08-24,7.7305,7.73073857142857,7.738302352941175,7.7068172636815895,7.733792055892002,7.7276850869651375,2.976113454620233e-4,2.5878242867305445e-4,-2.108078467077945e-4,-0.00100440026593442,0.007772352941175065,1.0428571428500178e-5,-3.7818907563025306e-4,0.0015742544629792743,CP-,I-,B+,0.716,0.595,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.7308050000000055,7.738245999999997,7.706704500000006,0.003034446971204603,7.727770553028801,7.73383944697121,0.010397138735130481,7.727848861264866,7.748643138735127,0.028327622575037407,7.678376877424968,7.735032122575044
2022-08-23,7.7282,7.730721904761903,7.738359019607842,7.706825323383081,7.733767238725094,7.727676570798711,1.2941298271051949e-4,2.2002200220039292e-4,-5.599755835126174e-4,-0.0013192744846773248,0.010209019607841263,1.2859523809511942e-4,-3.8185574229694376e-4,0.0015766848112380495,CP-,I-,B+,0.63,0.582,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.730865000000004,7.738413999999997,7.706716500000007,0.003039957582806596,7.727825042417198,7.73390495758281,0.010337113835543232,7.7280768861644535,7.7487511138355405,0.028338259695380272,7.678378240304626,7.735054759695387
2022-08-22,7.7272,7.730881904761906,7.738455098039214,7.706847960199002,7.733889351659543,7.72787445786427,-7.764176091518138e-5,-8.792345487458331e-4,-0.0010148661734116216,-0.0014596063291853376,0.01129509803921458,1.8609523809534067e-4,-3.786596638653883e-4,0.0015803568920106149,CP-,I-,B+,0.44,0.322,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.730870000000005,7.7385059999999966,7.706710500000007,0.0030354224539072714,7.727834577546098,7.733905422453912,0.010264569734613063,7.728241430265384,7.748770569734609,0.028333814869787245,7.678376685130219,7.7350443148697945
